"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","max","min","NUM_COLLISIONS"
"627",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2014,66.2,51.3,77,57,0.811868686868687
"628",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,70.7,53.4,82.9,57.9,0.757575757575758
"629",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2014,73.1,57.4,84,60.1,0.646464646464647
"630",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,72.4,57.9,84,64,0.714646464646465
"631",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,68.8,57.9,79,66,0.743686868686869
"632",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,63.2,57.1,64.9,60.8,0.705808080808081
"633",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,63.5,54.1,70,61,0.704545454545455
"634",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,62.9,50.7,71.1,55.9,0.907828282828283
"635",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,64.2,57.1,69.1,60.1,0.670454545454545
"636",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,53.1,34.7,69.1,46,0.637626262626263
"637",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,58.6,42.1,69.1,46,0.806818181818182
"638",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,66.2,52.6,71.1,50,0.782828282828283
"639",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,66.7,53,72,63,0.806818181818182
"640",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,62.6,37.8,73,55,0.630050505050505
"641",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,58.7,37,68,52,0.683080808080808
"642",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,54.9,46.5,64,51.1,0.689393939393939
"643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,54,41.1,63,48,0.597222222222222
"644",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,58.7,47.7,64.9,48,0.569444444444444
"645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,67.9,61.3,75.9,52,0.880050505050505
"646",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,71.4,64.8,77,63,0.726010101010101
"647",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,68.8,63.8,77,64,0.76010101010101
"648",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,64.6,51.4,71.1,59,0.818181818181818
"649",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,63.8,50.3,71.1,59,0.623737373737374
"650",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,53.4,34.4,61,46.9,0.609848484848485
"651",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,49.4,30.9,60.1,42.1,0.746212121212121
"652",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,60.2,46.2,66.9,42.1,0.766414141414141
"653",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,55.5,51.2,60.8,51.8,0.893939393939394
"654",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,51.4,46.9,57.9,50,0.806818181818182
"655",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,54.7,43.3,63,50,0.84469696969697
"656",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,58.1,39.2,66.9,50,0.650252525252525
"657",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,58.4,38.6,66.9,50,0.650252525252525
"658",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,56,35.6,63,48,0.810606060606061
"659",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,60.6,44,72,48,0.720959595959596
"660",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2014,64.5,52.4,72,53.1,0.702020202020202
"661",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,52.5,40.3,72,48,0.79040404040404
"662",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2014,49.9,34.8,59,45,0.843434343434343
"663",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,46.5,39.1,55,44.1,0.828282828282828
"664",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,44.1,28.1,48,42.1,0.671717171717172
"665",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,47.6,22.7,61,39,0.789141414141414
"666",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,59.5,23.7,68,39,0.679292929292929
"667",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,60.4,36.4,68,53.1,0.69949494949495
"668",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,52,42.2,64,48,0.823232323232323
"669",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,49,38.5,57,45,0.809343434343434
"670",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,41.9,24.7,53.1,36,0.685606060606061
"671",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,50,32,57,36,0.529040404040404
"672",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,51.9,32.5,61,44.1,0.707070707070707
"673",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,56.4,47.7,64,44.1,0.622474747474748
"674",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,59.5,52.6,64.9,48.9,0.689393939393939
"675",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,45.1,30.1,64.9,39,0.878787878787879
"676",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,38.6,26,48,35.1,0.825757575757576
"677",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,37.2,17.3,42.1,33.1,0.667929292929293
"678",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,40,20.4,44.1,33.1,0.541666666666667
"679",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,43.7,38.2,52,35.1,0.840909090909091
"680",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,35.4,16.3,52,27,0.898989898989899
"681",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,26.7,4.5,45,21.9,0.799242424242424
"682",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,38.2,16.3,45,21.9,0.801767676767677
"683",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,32.3,8.1,45,28,0.85479797979798
"684",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,34.3,11.1,44.1,28,0.646464646464647
"685",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,47.4,22.2,57,28,0.536616161616162
"686",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2014,60.7,53.2,69.1,43,0.911616161616162
"687",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,60,40.4,66.9,52,0.756313131313131
"688",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,42.9,30.4,52,34,0.936868686868687
"689",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2014,36.3,30.3,51.1,34,0.477272727272727
"690",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2014,33.5,19.6,37,30.9,0.560606060606061
"691",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,31.4,12.7,37,27,0.497474747474747
"692",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,47.5,30.7,54,27,0.476010101010101
"693",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,55.4,40.5,64.9,45,0.813131313131313
"694",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,39.4,26.8,44.1,35.1,0.771464646464647
"695",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,43.8,39.6,46.4,41,0.718434343434343
"696",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,41.2,22.5,46,37,0.765151515151515
"697",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,38.4,26,45,34,0.849747474747475
"698",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,44.8,42,50,34,0.792929292929293
"699",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,38.2,24.6,50,34,0.622474747474748
"700",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,29.2,11.1,42.1,24.1,0.731060606060606
"701",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,38.2,33.7,42.1,24.1,0.814393939393939
"702",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,37.7,32.7,42.1,32,0.819444444444444
"703",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,34.1,22.5,39.9,30.9,0.84469696969697
"704",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,34.5,21,37.9,30.9,0.867424242424242
"705",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,37.5,23.7,44.1,32,0.75
"706",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,41,28.3,46,37.9,0.554292929292929
"707",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,41.6,28.7,48,37,0.909090909090909
"708",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,43.2,35.2,48.9,37,0.814393939393939
"709",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,47.4,39.7,54,37.9,0.700757575757576
"710",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,40.7,24.2,54,37.9,0.784090909090909
"711",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,36.2,21.6,42.1,32,0.823232323232323
"712",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,31.7,19.1,37.9,30,0.637626262626263
"713",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,32.4,23.2,36,30,0.516414141414141
"714",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,37.4,31.8,43,30.9,0.714646464646465
"715",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,44.4,41.8,46.4,42.8,0.924242424242424
"716",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,45.5,44.1,53.1,43,0.65530303030303
"717",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,44.9,27.6,50,39.9,0.563131313131313
"718",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,47.7,30.1,55,39.9,0.512626262626263
"719",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,41.4,21.6,54,37.9,0.518939393939394
"720",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,32.5,14.6,44.1,30,0.592171717171717
"721",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,29.4,8.5,34,27,0.582070707070707
"722",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,31.4,8.1,39,27,0.494987468671679
"723",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,38.7,16.1,42.1,27,0.553884711779449
"724",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,35.5,22.4,42.1,33.1,0.571428571428571
"725",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,45.4,42.3,55.9,33.1,0.477443609022556
"726",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,40.9,19.1,55.9,28.9,0.62406015037594
"727",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,21,4.8,27,19,0.973684210526316
"728",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,20.7,5.7,23,15.1,0.674185463659148
"729",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,13,-6.2,23,8.1,0.718045112781955
"730",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,24.9,7.5,33.1,16,0.941102756892231
"731",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,21.1,-0.3,33.1,16,0.602756892230576
"732",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,36.9,23.7,37.9,35.1,0.726817042606516
"733",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,29.5,17.3,39,19,0.768170426065163
"734",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,22.8,9.5,36,16,0.634085213032581
"735",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,29.5,16.3,34,25,0.68671679197995
"736",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,33.4,14.9,43,25,0.705513784461153
"737",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,22.2,1.8,43,17.1,0.620300751879699
"738",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,39.2,27.9,42.1,30.9,0.621553884711779
"739",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,37.5,20.2,42.1,34,0.6265664160401
"740",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,31.4,8.9,39.9,25,0.620300751879699
"741",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,34.4,19,39.9,25,0.636591478696742
"742",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,32.7,15.6,39.9,28,0.74937343358396
"743",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,35.4,29.3,39,28,0.536340852130326
"744",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,37.8,20,42.1,33.1,0.508771929824561
"745",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,26.5,12.7,35.1,21.2,0.606516290726817
"746",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,23.6,3.8,34,16,0.573934837092732
"747",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,26.6,6.5,34,16,0.650375939849624
"748",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,34.2,23,37.9,19,0.779448621553885
"749",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,19.6,-0.2,37.9,12.9,0.659147869674185
"750",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,27.6,11.4,36,19.9,0.452380952380952
"751",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,29.9,25,36,19.9,0.852130325814536
"752",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,18.1,7.6,34,12.9,0.927318295739348
"753",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,31.2,17.3,42.1,12.9,0.733082706766917
"754",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,33.8,16.1,43,21,0.713032581453634
"755",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,17.9,-1.5,27,12,0.817042606516291
"756",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,29.8,12.6,37.9,12,0.56265664160401
"757",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,35.1,27.6,39.9,25,0.493734335839599
"758",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,27.7,21,37,25,0.68546365914787
"759",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,30,19.3,39.9,25,0.715538847117794
"760",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,28.3,12.2,39.9,21.9,0.764411027568922
"761",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,32.3,19.4,39.9,21.9,0.659147869674185
"762",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,16.1,-4.7,39.9,8.1,0.948621553884712
"763",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,23.4,4.9,32,8.1,0.546365914786967
"764",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,18.9,4.1,32,10,0.568922305764411
"765",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,9.8,-11.8,25,3,0.503759398496241
"766",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,20.2,5,27,3,0.776942355889724
"767",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,24.9,10.3,33.1,14,0.784461152882206
"768",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,20.9,2.1,33.1,14,0.645363408521303
"769",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,-11.1,27,1.9,0.778195488721805
"770",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,20.5,3.2,28.9,1.9,0.647869674185464
"771",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,34.3,28.2,43,28.9,0.650375939849624
"772",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,28.2,8.4,43,15.1,0.719298245614035
"773",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,12.1,-6.8,21.9,3.9,0.726817042606516
"774",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,27.6,9.5,37,19.9,0.786967418546366
"775",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,26.8,8.2,37,19.9,0.675438596491228
"776",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,23.2,5,32,18,0.880952380952381
"777",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,21.5,-1.9,30,12.9,0.674185463659148
"778",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,27.2,7,30.9,24.1,0.868421052631579
"779",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,32.4,19.1,39,24.1,0.81453634085213
"780",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,28.2,11.9,39,21.9,0.790726817042607
"781",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,38.5,33,45,30.9,0.719298245614035
"782",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,26.1,8.7,37.9,12,0.724310776942356
"783",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,41.4,21.3,48.9,37,0.581453634085213
"784",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,46.6,23,54,37,0.828320802005013
"785",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,47.2,30.1,54,39,0.731829573934837
"786",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,48.8,39.6,59,39,0.708020050125313
"787",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,45.1,11,59,39.9,0.734335839598998
"788",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,37.6,4.8,46.9,30.9,0.763157894736842
"789",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,44,37.5,51.1,30.9,0.635338345864662
"790",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,42.4,31.3,51.1,39,0.575187969924812
"791",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,40.7,23.7,52,35.1,0.662907268170426
"792",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,49.7,31.1,57,35.1,0.661654135338346
"793",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,33.9,8.7,39,30,0.68546365914787
"794",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,34,5.1,43,28.9,0.729323308270677
"795",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,34.5,12.3,43,28.9,0.714285714285714
"796",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,33.7,27.5,45,28.4,0.635338345864662
"797",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,39.1,16.9,46.9,28.9,0.541353383458647
"798",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,30.3,4.3,43,23,0.734335839598998
"799",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,33.8,5.9,45,23,0.753132832080201
"800",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,39.9,20.1,48.9,26.1,0.674185463659148
"801",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,46.9,42.5,61,34,0.657894736842105
"802",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,43.9,36.6,62.1,39,0.666666666666667
"803",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,37.2,21.1,46,33.1,0.575187969924812
"804",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,33.4,6.3,46,25,0.632832080200501
"805",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,43.3,20.5,54,25,0.696741854636591
"806",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,42.2,27.9,54,36,0.786967418546366
"807",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,38.9,22.1,51.1,32,0.81203007518797
"808",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,51.8,21.2,66.9,32,0.818295739348371
"809",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,61.1,43.9,64,59,0.615288220551378
"810",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,52.9,35.8,64,46,0.635338345864662
"811",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,49.3,20.8,61,42.1,0.528822055137845
"812",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,50.8,34.8,62.1,42.1,0.639097744360902
"813",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,54.9,41,63,42.1,0.566416040100251
"814",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,42.3,32.8,44.1,41,0.572681704260652
"815",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,38.8,33.5,45,37,0.566416040100251
"816",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,44.6,41.3,55.9,37,0.609022556390977
"817",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,54.1,34.6,57,39,0.721804511278195
"818",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,51.3,26.1,66,43,0.555137844611529
"819",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,57.7,35.7,68,43,0.694235588972431
"820",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,60.7,41.5,68,50,0.679197994987469
"821",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,61,22.9,71.1,51.1,0.745614035087719
"822",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,58,21,72,51.1,0.701754385964912
"823",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,60.5,48.6,71.1,52,0.850877192982456
"824",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,68,43.4,80.1,55,0.758145363408521
"825",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,58.7,27.8,80.1,50,0.590225563909774
"826",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,51.1,45.5,64,46,0.789473684210526
"827",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,56.3,44.9,64,46,0.808270676691729
"828",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,57.7,34.7,69.1,50,0.711779448621554
"829",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,46.8,26.5,54,42.1,0.766917293233083
"830",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,43.5,17.9,52,39,0.847117794486215
"831",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,47,21.2,62.1,37.9,0.741854636591479
"832",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,54.1,27.4,64,37.9,0.597744360902256
"833",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,54.5,29.2,64,46,0.699248120300752
"834",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,59,34.1,71.1,48.9,0.768170426065163
"835",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,64.9,36.8,78.1,50,0.850877192982456
"836",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,55.6,38.9,78.1,48,0.802005012531328
"837",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,53.6,38.7,66.9,48,0.804511278195489
"838",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,55.1,40.1,73.9,48,0.676691729323308
